0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,148
149,149
150,150
151,151
152,152
153,153
154,154
155,155
156,156
157,157
158,158
159,159
160,160
161,161
162,162
163,163
164,164
165,165
166,166
167,167
168,168
169,169
170,170
171,171
172,172
173,173
174,174
175,175
176,176
177,177
178,178
179,179
180,180
181,181
182,182
183,183
184,184
185,185
186,186
187,187
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
204,204
205,205
206,206
207,207
208,208
209,209
210,210
211,211
212,212
213,213
214,214
215,215
216,216
217,217
218,218
219,219
220,220
221,221
222,222
223,223
224,224
225,225
226,226
227,227
228,228
229,229
230,230
231,231
232,232
233,233
234,234
235,235
236,236
237,237
238,238
239,239
240,240
241,241
242,242
243,243
244,244
245,245
246,246
247,247
248,248
249,249
250,250
251,251
252,252
253,253
254,254
255,255
256,256
257,257
258,258
259,259
260,260
261,261
262,262
263,263
264,264
265,265
266,266
267,267
268,268
269,269
270,270
271,271
272,272
273,273
274,274
275,275
276,276
277,277
278,278
279,279
280,280
281,281
282,282
283,283
284,284
285,285
286,286
287,287
288,288
289,289
290,290
291,291
292,292
293,293
294,294
295,295
296,296
297,297
298,298
299,299
300,300
301,301
302,302
303,303
304,304
305,305
306,306
307,307
308,308
309,309
310,310
311,311
312,312
313,313
314,314
315,315
316,316
317,317
318,318
319,319
320,320
321,321
322,322
323,323
324,324
325,325
326,326
327,327
328,328
329,329
330,330
331,331
332,332
333,333
334,334
335,335
336,336
337,337
338,338
339,339
340,340
341,341
342,342
343,343
344,344
345,345
346,346
347,347
348,348
349,349
350,350
351,351
352,352
353,353
354,354
355,355
356,356
357,357
358,358
359,359
360,360
361,361
362,362
363,363
364,364
365,365
366,366
367,367
368,368
369,369
370,370
371,371
372,372
373,373
374,374
375,375
376,376
377,377
378,378
379,379
380,380
381,381
382,382
383,383
384,384
385,385
386,386
387,387
388,388
389,389
390,390
391,391
392,392
393,393
394,394
395,395
396,396
397,397
398,398
399,399
400,400
401,401
402,402
403,403
404,404
405,405
406,406
407,407
408,408
409,409
410,410
411,411
412,412
413,413
414,414
415,415
416,416
417,417
418,418
419,419
420,420
421,421
422,422
423,423
424,424
425,425
426,426
427,427
428,428
429,429
430,430
431,431
432,432
433,433
434,434
435,435
436,436
437,437
438,438
439,439
440,440
441,441
442,442
443,443
444,444
445,445
446,446
447,447
448,448
449,449
450,450
451,451
452,452
453,453
454,454
455,455
456,456
457,457
458,458
459,459
460,460
461,461
462,462
463,463
464,464
465,465
466,466
467,467
468,468
469,469
470,470
471,471
472,472
473,473
474,474
475,475
476,476
477,477
478,478
479,479
480,480
481,481
482,482
483,483
484,484
485,485
486,486
487,487
488,488
489,489
490,490
491,491
492,492
493,493
494,494
495,495
496,496
497,497
498,498
499,499
500,500
501,501
502,502
503,503
504,504
505,505
506,506
507,507
508,508
509,509
510,510
511,511

423,74
423,399
423,428
423,492
399,302
399,463
399,487
399,488
74,360
487,154
428,25
428,238
238,3
238,221
238,298
238,506
238,510
273,305
273,306
305,20
305,277
305,353
305,495
305,510
20,68
20,98
20,106
20,270
20,271
20,299
20,383
271,35
271,49
271,151
271,188
271,259
271,299
271,335
271,349
271,471
271,478
299,60
299,66
299,74
299,234
299,256
299,298
299,312
299,325
299,383
335,35
335,109
335,112
335,175
335,262
335,279
335,330
279,3
279,56
279,115
279,160
279,234
279,382
234,56
234,66
234,110
234,167
234,188
234,202
234,221
234,298
234,458
458,8
458,35
458,83
458,252
458,318
458,322
458,369
458,377
458,495
377,66
377,314
57,61
57,155
57,169
57,268
57,319
57,325
155,56
155,57
155,143
155,169
155,291
155,319
155,337
155,379
155,436
155,445
169,268
169,319
319,155
319,268
319,441
319,444
319,505
441,118
441,168
441,270
441,318
441,325
441,348
441,351
441,393
441,444
441,462
441,472
472,93
472,188
472,193
472,216
472,221
472,337
472,393
472,404
472,407
472,432
472,479
472,505
505,305
505,339
505,457
505,479
505,495
277,2
277,143
277,167
277,187
277,259
277,274
277,278
277,290
277,343
277,510
339,211
339,287
339,341
457,155
457,210
457,218
457,245
457,292
457,301
457,328
457,337
457,486
353,20
353,269
353,278
353,357
353,375
353,451
278,46
278,62
278,95
278,274
278,318
278,321
278,359
278,469
357,269
357,373
357,432
46,62
46,182
46,353
46,494
373,252
373,332
373,501
332,39
332,221
332,267
332,404
252,37
252,92
252,215
252,234
252,284
252,291
252,469
62,28
62,216
62,292
62,299
62,382
269,20
269,23
269,105
269,357
105,23
105,131
105,263
105,306
105,383
105,415
23,2
23,21
23,35
23,178
23,383
23,452
23,503
383,4
383,103
383,106
383,112
383,119
383,136
383,164
383,268
383,283
383,298
383,346
383,359
383,479
103,58
103,76
103,119
103,283
103,337
103,370
164,27
164,372
164,406
283,7
283,136
283,143
283,164
283,407
283,479
479,256
479,331
479,411
479,471
479,488
58,29
58,128
58,247
58,274
58,436
471,277
471,301
471,318
471,335
471,343
471,352
471,359
471,384
471,469
436,29
436,76
436,101
436,160
436,221
436,230
436,353
160,319
160,372
160,415
359,2
359,137
359,343
359,419
359,473
359,489
343,244
343,298
343,415
343,473
473,111
473,337
473,359
473,390
337,25
337,52
337,101
337,150
337,161
337,258
337,314
337,318
337,479
111,205
111,337
111,415
111,502
52,38
52,98
52,239
52,248
52,346
52,370
52,390
52,415
52,441
38,234
38,242
38,291
38,298
38,350
38,407
38,472
407,103
407,178
407,291
407,350
407,372
407,469
291,61
291,166
291,188
291,234
291,298
291,355
291,362
291,470
291,472
291,506
362,78
362,97
362,408
350,216
350,318
350,353
350,390
350,412
390,20
390,150
390,262
390,275
390,298
390,473
150,27
150,155
150,158
150,262
262,26
262,128
262,150
262,167
262,202
262,214
262,298
262,321
262,325
262,359
262,424
262,475
262,506
281,415
415,56
415,155
415,222
415,239
415,273
415,319
415,335
415,350
415,372
222,68
222,295
396,27
396,97
396,247
396,290
396,343
396,407
396,425
396,506
425,234
425,353
425,387
425,415
425,505
425,506
387,267
51,115
51,219
51,246
51,314
115,26
115,131
115,216
115,383
115,462
289,228
289,434
228,43
228,161
228,324
228,333
228,452
324,3
324,15
324,91
324,383
324,452
3,20
3,76
3,187
3,257
3,325
3,348
187,52
187,83
187,101
187,137
187,168
187,183
187,216
187,228
187,298
187,316
187,426
187,433
187,495
426,47
426,103
426,161
426,246
426,248
426,306
426,360
426,432
426,469
426,495
360,21
360,234
360,315
360,383
360,389
360,412
360,456
315,105
315,284
315,507
411,66
411,155
411,379
411,502
217,459
217,463
459,456
459,502
100,196
100,228
100,452
452,21
452,23
452,38
452,258
452,353
452,392
452,470
242,166
242,240
242,365
242,454
242,505
240,2
240,75
240,123
240,149
240,180
240,182
240,262
240,321
454,234
454,311
311,318
311,502
75,6
75,123
75,180
75,323
75,389
75,461
123,6
123,25
123,220
123,404
6,14
6,68
6,87
6,110
6,143
6,149
6,310
6,325
87,68
87,309
310,17
310,23
310,126
310,259
310,290
290,154
126,176
126,309
126,411
126,446
126,456
110,29
110,76
110,126
110,220
110,411
110,456
220,126
220,149
220,456
259,67
259,107
259,299
456,8
456,211
456,252
456,266
456,458
266,49
266,58
266,175
266,193
266,211
266,262
266,291
266,369
266,389
266,458
266,473
67,75
67,145
92,37
92,80
92,88
92,167
92,302
92,330
92,351
92,488
8,6
8,26
8,27
8,88
8,299
8,330
88,8
88,29
88,35
88,61
88,66
88,166
88,186
88,188
